datetime,Date,Time,Open,High,low,Close,Volume
2019-04-24,20190424,0,65.862,65.862,65.029,65.187,2567002
2019-04-25,20190425,0,65.187,65.823,65.108,65.426,2497527
2019-04-26,20190426,0,65.346,65.584,64.91,65.108,3487645
2019-04-29,20190429,0,65.823,66.378,65.267,65.902,2843314
2019-04-30,20190430,0,65.942,66.021,65.267,65.664,2395498
2019-05-02,20190502,0,65.346,65.862,65.267,65.505,3737358
2019-05-03,20190503,0,65.306,65.862,65.108,65.267,4695716
2019-05-06,20190506,0,64.393,64.949,63.917,64.433,5719182
2019-05-07,20190507,0,65.068,65.148,64.354,64.751,3378073
2019-05-08,20190508,0,64.513,64.79,63.679,63.957,4318566
2019-05-09,20190509,0,63.52,63.798,62.766,63.202,4825932
2019-05-10,20190510,0,63.163,63.917,62.964,63.282,3077544
2019-05-14,20190514,0,62.091,62.964,62.011,62.567,3574191
2019-05-15,20190515,0,62.805,63.044,62.091,62.369,5149487
2019-05-16,20190516,0,62.011,62.686,61.932,62.528,4325712
2019-05-17,20190517,0,62.528,63.044,62.131,62.25,2324038
2019-05-20,20190520,0,62.369,62.528,62.051,62.369,3083896
2019-05-21,20190521,0,62.741,62.986,61.8,61.882,4019243
2019-05-22,20190522,0,61.963,62.413,61.391,61.636,4200839
2019-05-23,20190523,0,61.432,61.636,60.941,61.35,3641736
2019-05-24,20190524,0,61.514,61.677,60.941,61.105,3983660
2019-05-27,20190527,0,60.614,60.9,60.287,60.736,3569343
2019-05-28,20190528,0,60.368,61.145,60.205,61.105,7233165
2019-05-29,20190529,0,60.777,61.35,60.409,60.777,3241734
2019-05-30,20190530,0,60.655,61.227,59.755,59.918,4030286
2019-05-31,20190531,0,59.959,60.818,59.796,60.614,6292056
2019-06-03,20190603,0,60.859,61.514,60.532,61.227,5158717
2019-06-04,20190604,0,61.514,61.759,61.145,61.473,3808199
2019-06-05,20190605,0,61.8,62.168,61.432,61.759,3462185
2019-06-06,20190606,0,61.595,62.127,61.35,62.045,3453596
2019-06-10,20190610,0,62.045,62.822,61.514,62.536,3168114
2019-06-11,20190611,0,62.25,63.272,62.209,62.822,2615555
2019-06-12,20190612,0,62.577,62.986,61.759,61.923,3405334
2019-06-13,20190613,0,62.332,62.372,60.941,61.718,3184883
2019-06-14,20190614,0,61.432,61.759,61.186,61.35,2454409
2019-06-17,20190617,0,61.595,62.577,61.391,61.677,3213104
2019-06-18,20190618,0,61.554,61.759,61.023,61.677,2959115
2019-06-19,20190619,0,62.986,63.19,62.577,62.822,3766481
2019-06-20,20190620,0,63.15,63.886,62.986,63.763,2709216
2019-06-21,20190621,0,63.518,64.09,63.15,63.681,3681818
2019-06-24,20190624,0,62.986,62.986,62.372,62.7,4694093
2019-06-25,20190625,0,62.904,63.19,62.454,62.454,2824554
2019-06-26,20190626,0,62.495,63.395,62.168,62.986,2637232
2019-06-27,20190627,0,63.027,64.008,62.822,63.763,2883859
2019-06-28,20190628,0,63.477,63.518,62.986,63.15,2737846
2019-07-02,20190702,0,63.477,63.886,62.945,63.027,4850740
2019-07-03,20190703,0,62.986,63.722,62.822,63.559,2901855
2019-07-04,20190704,0,63.968,64.499,63.395,63.518,2891221
2019-07-05,20190705,0,63.763,63.886,63.19,63.518,1163605
2019-07-08,20190708,0,63.559,63.559,62.25,62.822,2299398
2019-07-09,20190709,0,63.19,63.19,62.045,62.209,2734983
2019-07-10,20190710,0,62.209,62.413,61.759,62.086,2158293
2019-07-11,20190711,0,62.168,62.822,62.127,62.291,1812279
2019-07-12,20190712,0,62.291,62.618,61.841,62.332,1914529
2019-07-15,20190715,0,62.25,62.986,61.8,62.7,3350937
2019-07-16,20190716,0,62.986,63.15,62.659,62.781,1772197
2019-07-17,20190717,0,62.209,62.986,62.168,62.904,1875674
2019-07-18,20190718,0,62.577,62.945,62.332,62.822,1584875
2019-07-19,20190719,0,62.904,63.395,62.618,63.027,1663812
2019-07-22,20190722,0,62.904,62.904,62.045,62.25,3299812
2019-07-23,20190723,0,62.332,62.781,62.25,62.332,2425370
2019-07-24,20190724,0,62.291,62.904,62.127,62.291,2402875
2019-07-25,20190725,0,62.168,62.495,62.004,62.086,2210236
2019-07-26,20190726,0,61.923,62.045,61.759,61.841,2545616
2019-07-29,20190729,0,61.841,61.882,60.982,61.595,3820060
2019-07-30,20190730,0,61.514,61.841,60.982,61.105,2869953
2019-07-31,20190731,0,60.696,60.859,60.164,60.246,3458095
2019-08-01,20190801,0,59.959,60.368,59.019,59.346,5838884
2019-08-02,20190802,0,58.896,59.346,58.405,58.855,7723556
2019-08-05,20190805,0,58.078,58.855,56.81,57.055,6999217
2019-08-06,20190806,0,55.174,56.401,54.97,56.237,7928465
2019-08-07,20190807,0,55.951,55.951,55.092,55.46,5830295
2019-08-08,20190808,0,55.338,56.237,55.338,55.788,4285911
2019-08-09,20190809,0,55.624,55.992,55.419,55.624,3345620
2019-08-12,20190812,0,55.174,55.788,55.133,55.542,3593883
2019-08-13,20190813,0,54.806,55.01,53.824,53.906,8815995
2019-08-14,20190814,0,54.274,54.52,52.884,53.17,7664251
2019-08-15,20190815,0,52.638,54.561,52.597,54.356,6731731
2019-08-16,20190816,0,54.274,55.583,53.988,55.583,4890413
2019-08-19,20190819,0,55.869,57.71,55.869,57.055,6795126
2019-08-20,20190820,0,57.669,57.914,57.178,57.301,5845837
2019-08-21,20190821,0,57.26,58.61,57.219,58.282,5125997
2019-08-22,20190822,0,58.405,58.405,57.587,57.914,3628648
2019-08-23,20190823,0,57.751,58.446,57.587,57.996,3901042
2019-08-26,20190826,0,56.687,56.81,55.992,56.769,5788986
2019-08-27,20190827,0,57.669,57.669,56.156,56.687,4146851
2019-08-28,20190828,0,56.687,56.687,56.074,56.074,5649517
2019-08-29,20190829,0,56.687,56.728,55.91,56.319,3808199
2019-08-30,20190830,0,56.851,56.933,55.624,55.828,4324766
2019-09-02,20190902,0,55.875,55.999,54.797,55.543,3072274
2019-09-03,20190903,0,55.336,55.46,54.548,55.294,2845957
2019-09-04,20190904,0,55.543,57.74,55.502,57.16,5977090
2019-09-05,20190905,0,57.035,57.823,56.828,56.952,3944382
2019-09-06,20190906,0,58.61,59.025,58.113,58.237,6543712
2019-09-09,20190909,0,58.403,59.564,58.113,58.942,3975470
2019-09-10,20190910,0,59.688,59.688,59.232,59.315,5746214
2019-09-11,20190911,0,59.688,60.766,59.481,60.434,5342905
2019-09-12,20190912,0,60.724,60.724,59.854,60.185,4365928
2019-09-13,20190913,0,59.854,60.476,59.356,60.144,2269388
2019-09-16,20190916,0,60.227,60.31,59.191,59.315,3471023
2019-09-17,20190917,0,58.983,59.315,58.444,58.818,4190595
2019-09-18,20190918,0,58.942,59.356,58.569,58.652,1674166
2019-09-19,20190919,0,58.61,58.983,57.325,57.781,3168438
2019-09-20,20190920,0,57.74,58.03,57.367,57.698,2255294
2019-09-23,20190923,0,58.03,58.444,57.325,57.491,2181099
2019-09-24,20190924,0,57.781,58.527,57.615,57.781,4069976
2019-09-25,20190925,0,57.74,57.947,57.201,57.45,3319730
2019-09-26,20190926,0,57.533,57.698,57.035,57.325,2892796
2019-09-27,20190927,0,57.325,57.367,56.745,57.284,2401613
2019-09-30,20190930,0,58.071,58.071,57.118,57.367,2662748
2019-10-02,20191002,0,57.077,57.864,56.496,57.45,4473284
2019-10-03,20191003,0,57.491,58.113,56.455,57.781,3274550
2019-10-04,20191004,0,58.237,58.237,55.875,56.745,4888613
2019-10-08,20191008,0,56.704,57.242,56.04,56.206,5084257
2019-10-09,20191009,0,55.957,57.201,55.875,56.579,7334163
2019-10-10,20191010,0,56.372,57.45,55.999,56.828,2422338
2019-10-11,20191011,0,57.325,58.527,57.284,58.154,5032030
2019-10-14,20191014,0,59.522,59.895,59.108,59.232,5534818
2019-10-15,20191015,0,59.522,60.061,59.522,59.854,4341058
2019-10-16,20191016,0,60.807,61.18,60.31,60.849,6431382
2019-10-17,20191017,0,60.766,60.849,59.895,60.6,3220665
2019-10-18,20191018,0,60.393,60.393,59.688,60.351,3781484
2019-10-21,20191021,0,60.227,60.641,59.605,60.31,2072086
2019-10-22,20191022,0,60.268,61.18,60.02,60.724,3039114
2019-10-23,20191023,0,60.683,60.683,59.564,59.729,3069787
2019-10-24,20191024,0,59.895,60.351,59.771,60.31,3233929
2019-10-25,20191025,0,60.268,60.351,59.522,59.771,2244932
2019-10-28,20191028,0,59.688,59.937,59.356,59.647,4466652
2019-10-29,20191029,0,59.605,59.978,59.356,59.439,2656530
2019-10-30,20191030,0,59.729,60.351,59.398,59.439,2153328
2019-10-31,20191031,0,59.439,60.102,59.398,59.978,2415706
2019-11-01,20191101,0,59.647,60.31,59.647,60.31,1842038
2019-11-04,20191104,0,60.351,61.139,60.31,60.849,3088025
2019-11-05,20191105,0,61.18,61.761,61.014,61.18,2460886
2019-11-06,20191106,0,61.18,62.175,60.931,61.843,2785026
2019-11-07,20191107,0,61.761,62.548,61.512,62.092,2325345
2019-11-08,20191108,0,62.589,62.589,61.968,62.216,2330734
2019-11-11,20191111,0,62.175,62.175,60.393,60.931,3022120
2019-11-12,20191112,0,61.346,61.553,60.766,61.097,1915404
2019-11-13,20191113,0,60.6,60.724,59.564,60.144,3088025
2019-11-14,20191114,0,60.061,60.476,58.942,59.439,3006783
2019-11-15,20191115,0,59.688,60.102,58.735,58.776,3184604
2019-11-18,20191118,0,58.9,59.812,58.859,59.647,2683058
2019-11-19,20191119,0,59.273,60.641,58.942,60.393,2470006
2019-11-20,20191120,0,60.185,60.434,59.273,60.434,2289698
2019-11-21,20191121,0,59.605,59.688,58.859,59.356,3893813
2019-11-22,20191122,0,59.522,59.854,59.273,59.356,2395810
2019-11-25,20191125,0,59.522,60.476,59.481,59.522,3135692
2019-11-26,20191126,0,59.647,60.02,59.356,59.729,2169078
2019-11-27,20191127,0,59.937,60.268,59.356,59.439,2594770
2019-11-28,20191128,0,58.859,60.102,58.859,59.978,2071671
2019-11-29,20191129,0,59.232,59.688,58.859,58.9,3013000
2019-12-02,20191202,0,58.9,59.273,58.652,59.025,1740900
2019-12-03,20191203,0,58.444,58.859,57.657,58.444,2640365
2019-12-04,20191204,0,57.615,57.781,57.035,57.077,4240750
2019-12-05,20191205,0,57.325,57.574,57.118,57.408,3022534
2019-12-06,20191206,0,57.615,57.989,57.408,57.781,2040998
2019-12-09,20191209,0,58.03,58.32,57.698,57.947,1954368
2019-12-10,20191210,0,57.781,58.237,57.284,57.989,1344638
2019-12-11,20191211,0,57.533,58.03,57.408,57.781,2921396
2019-12-12,20191212,0,57.823,58.9,57.823,58.735,3525737
2019-12-13,20191213,0,59.895,61.843,59.771,61.761,6983082
2019-12-16,20191216,0,61.097,62.175,61.097,62.009,3513302
2019-12-17,20191217,0,61.843,62.838,61.387,62.424,3597031
2019-12-18,20191218,0,62.548,63.004,61.014,61.429,3769463
2019-12-19,20191219,0,61.636,61.678,60.89,61.18,2110634
2019-12-20,20191220,0,61.014,62.714,61.014,61.512,2668551
2019-12-23,20191223,0,62.175,62.424,61.636,61.843,1834992
2019-12-24,20191224,0,62.092,62.548,61.761,62.009,1187542
2019-12-27,20191227,0,62.341,62.589,61.843,62.216,1820484
2019-12-30,20191230,0,62.299,62.755,61.802,62.134,2588967
2019-12-31,20191231,0,62.134,62.424,61.678,61.678,1121222
2020-01-02,20200102,0,61.719,62.341,61.595,61.719,1466916
2020-01-03,20200103,0,62.092,62.382,61.222,61.387,1880172
2020-01-06,20200106,0,61.056,61.885,60.683,60.89,2091982
2020-01-07,20200107,0,61.387,61.595,60.351,60.393,2670209
2020-01-08,20200108,0,59.688,60.061,59.066,59.688,3401387
2020-01-09,20200109,0,60.641,60.973,60.393,60.849,2584822
2020-01-10,20200110,0,61.263,61.843,61.056,61.305,2740674
2020-01-13,20200113,0,61.595,62.424,61.429,62.009,3976713
2020-01-14,20200114,0,62.589,62.672,61.968,62.175,2949996
2020-01-15,20200115,0,62.382,62.382,61.47,62.134,2109390
2020-01-16,20200116,0,62.299,62.382,61.636,62.009,2329076
2020-01-17,20200117,0,62.465,62.755,62.051,62.341,2239544
2020-01-20,20200120,0,62.963,63.004,62.258,62.382,2322858
2020-01-21,20200121,0,61.719,62.424,61.056,61.429,3755784
2020-01-22,20200122,0,62.175,62.341,61.014,61.802,3604906
2020-01-23,20200123,0,61.595,61.761,61.056,61.387,2689276
2020-01-24,20200124,0,61.761,61.843,61.305,61.636,1138632
2020-01-29,20200129,0,59.978,60.102,59.356,59.605,4905193
2020-01-30,20200130,0,59.688,59.854,57.698,57.906,5277828
2020-01-31,20200131,0,58.403,58.444,57.242,57.491,3342114
2020-02-03,20200203,0,56.869,57.947,56.538,56.786,4444269
2020-02-04,20200204,0,56.952,57.325,56.786,56.911,3417967
2020-02-05,20200205,0,57.45,57.45,56.538,56.869,3247193
2020-02-06,20200206,0,57.45,58.444,57.284,58.154,4387897
2020-02-07,20200207,0,58.154,58.527,58.03,58.071,2979840
2020-02-10,20200210,0,57.864,58.444,57.615,57.947,2387520
2020-02-11,20200211,0,57.823,58.693,57.823,58.362,2196850
2020-02-12,20200212,0,58.527,58.9,57.906,58.693,2741088
2020-02-13,20200213,0,59.025,59.273,58.279,58.444,2443478
2020-02-14,20200214,0,58.693,58.942,58.279,58.776,1808878
2020-02-17,20200217,0,59.108,59.564,58.527,59.191,1805562
2020-02-18,20200218,0,58.486,58.776,58.196,58.279,1292826
2020-02-19,20200219,0,58.154,58.154,57.698,58.071,2853418
2020-02-20,20200220,0,58.652,58.693,57.698,57.989,1512925
2020-02-21,20200221,0,57.989,58.03,57.367,57.657,2274362
2020-02-24,20200224,0,57.284,57.45,57.035,57.118,2342754
2020-02-25,20200225,0,56.704,56.994,56.455,56.786,2484928
2020-02-26,20200226,0,56.413,56.786,56.04,56.579,2558294
2020-02-27,20200227,0,56.413,57.45,56.082,57.242,2961188
2020-02-28,20200228,0,56.04,56.331,55.626,55.957,4120130
2020-03-02,20200302,0,56.123,56.165,55.294,55.543,4044691
2020-03-03,20200303,0,55.792,56.04,55.377,55.626,2346070
2020-03-04,20200304,0,55.543,56.082,55.17,55.543,2746892
2020-03-05,20200305,0,55.75,56.289,55.377,56.248,3972568
2020-03-06,20200306,0,55.709,55.999,54.921,55.294,4738564
2020-03-09,20200309,0,53.885,53.885,52.683,53.056,7169606
2020-03-10,20200310,0,53.222,53.844,52.642,52.724,4768822
2020-03-11,20200311,0,52.766,52.807,51.108,51.149,10076910
2020-03-12,20200312,0,49.823,50.237,48.496,48.538,10079396
2020-03-13,20200313,0,45.844,46.714,44.393,45.844,19978486
2020-03-16,20200316,0,43.523,45.098,42.735,44.02,10537834
2020-03-17,20200317,0,43.688,44.725,43.191,44.517,7672810
2020-03-18,20200318,0,43.191,43.647,41.45,41.45,10805600
2020-03-19,20200319,0,41.45,42.196,37.346,37.844,19433004
2020-03-20,20200320,0,38.341,41.243,38.341,41.201,16002602
2020-03-23,20200323,0,38.714,39.46,37.968,38.051,10633168
2020-03-24,20200324,0,39.046,40.082,38.59,39.377,11015752
2020-03-25,20200325,0,40.331,41.45,40.331,41.284,11398336
2020-03-26,20200326,0,42.445,42.445,40.994,41.326,8252695
2020-03-27,20200327,0,43.44,44.31,42.776,43.688,13068356
2020-03-30,20200330,0,43.854,43.896,42.32,42.445,9119000
2020-03-31,20200331,0,42.901,43.357,42.652,43.108,6660600
2020-04-01,20200401,0,43.398,44.186,42.694,43.067,7439446
2020-04-02,20200402,0,42.486,43.647,42.486,43.357,5158452
2020-04-03,20200403,0,43.315,43.771,42.901,43.398,4885297
2020-04-06,20200406,0,44.144,46.424,43.896,46.175,8572274
2020-04-07,20200407,0,47.377,47.875,46.424,47.75,9946756
2020-04-08,20200408,0,47.419,47.46,46.383,46.673,5871807
2020-04-09,20200409,0,47.004,47.916,47.004,47.875,5492954
2020-04-14,20200414,0,47.543,48.289,47.419,47.916,7113234
2020-04-15,20200415,0,48.414,48.745,47.253,47.336,5519482
2020-04-16,20200416,0,46.921,47.336,46.424,47.17,6209210
2020-04-17,20200417,0,47.916,48.414,47.585,48.123,5944759
2020-04-20,20200420,0,48.248,48.455,47.253,47.585,4295049
2020-04-21,20200421,0,47.336,47.585,45.844,46.217,7894982
2020-04-22,20200422,0,45.636,47.087,45.512,46.631,5093376
2020-04-23,20200423,0,47.046,47.253,46.3,46.631,3249680
2020-04-24,20200424,0,46.092,46.383,45.595,45.844,6262266
2020-04-27,20200427,0,45.927,46.59,45.636,46.217,4127176
2020-04-28,20200428,0,46.258,47.17,45.802,47.17,5269124
2020-04-29,20200429,0,47.667,48.041,47.253,47.46,3201184
2020-05-04,20200504,0,45.678,46.175,45.636,45.885,6663088
2020-05-05,20200505,0,46.507,46.548,45.844,46.341,2910619
2020-05-06,20200506,0,46.258,47.212,46.258,47.004,3379418
2020-05-07,20200507,0,47.004,47.004,46.092,46.631,3356621
2020-05-08,20200508,0,46.673,47.087,46.465,47.046,2492388
2020-05-11,20200511,0,47.294,48.206,47.17,47.419,4049665
2020-05-12,20200512,0,46.838,46.88,46.092,46.548,6016882
2020-05-13,20200513,0,46.134,46.88,46.092,46.714,3858995
2020-05-14,20200514,0,45.885,46.383,45.844,46.3,5667044
2020-05-15,20200515,0,46.217,46.631,45.802,46.175,4331940
2020-05-18,20200518,0,46.175,46.714,46.092,46.673,5169230
2020-05-19,20200519,0,47.39,48.341,47.347,47.52,5897232
2020-05-20,20200520,0,47.477,47.477,46.656,46.829,3232656
2020-05-21,20200521,0,47.045,47.347,45.878,46.138,4927824
